CONTRACT_ID,CUSTOMER_ID,EQUIPMENT_ID,BRANCH_ID,RENTAL_START_DATE,RENTAL_END_DATE,DURATION_DAYS,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,TOTAL_AMOUNT,STATUS,DELIVERY_ADDRESS,DELIVERY_CITY,DELIVERY_STATE,DELIVERY_LATITUDE,DELIVERY_LONGITUDE,PO_NUMBER,SALES_REP,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
RC-034002,CU-020684,EQ-010941,BR-01076,2025-01-09,2025-03-18,68,154.8,464.4,1393.2,2786.4,COMPLETED,295 Schmidt Ville Suite 755,Kansas City,MO,39.114086,-94.635174,PO-311446,Brian Jones,UR_RENTAL_CONTRACTS,c0abb724fae1a34652ebf90575c716328ef1cdb18f3df1f838fdcd5fc9634043,2026-03-20T07:54:07.805628,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.805629,9999-12-31T00:00:00
RC-034003,CU-020966,EQ-011554,BR-01016,2024-03-30,2024-04-23,24,412.51,1237.53,3712.59,3712.59,COMPLETED,0843 James Groves Suite 275,Salt Lake City,UT,40.865568,-111.91081,PO-320282,Holly Jordan,UR_RENTAL_CONTRACTS,69c786f4b9c925621aa922f875b1c1575a13afda136945eef17794fc2472df6f,2026-03-20T07:54:07.805729,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.805729,9999-12-31T00:00:00
RC-034004,CU-020951,EQ-010012,BR-01054,2025-11-08,2026-03-17,129,138.48,415.44,1246.32,4985.28,COMPLETED,0916 Timothy Tunnel,San Diego,CA,32.741081,-117.198337,PO-744296,Sydney Oneal,UR_RENTAL_CONTRACTS,1684555f55cb41b6aa0c65cca11f7dd3527d84406b5faa76e59fe0566e6143c4,2026-03-20T07:54:07.805824,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.805825,9999-12-31T00:00:00
RC-034005,CU-020932,EQ-014736,BR-01057,2024-10-07,2024-10-09,2,435.65,1306.95,3920.85,871.3,COMPLETED,94567 Hawkins Unions Suite 830,Phoenix,AZ,33.499944,-112.109891,PO-677231,Christina George,UR_RENTAL_CONTRACTS,78d22940f0407a7eec934541b1846455abbc2fcf24f25135222ff22461b646f1,2026-03-20T07:54:07.805930,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.805931,9999-12-31T00:00:00
RC-034006,CU-020608,EQ-010836,BR-01024,2024-11-21,2025-03-30,129,142.53,427.59,1282.77,5131.08,COMPLETED,5411 Eric Crescent,Las Vegas,NV,36.278989,-115.102215,PO-669698,Michael Blake,UR_RENTAL_CONTRACTS,878b65cbc1eed0e33f7025c31147403a5ce5c6aced42e44426f403333b98c84f,2026-03-20T07:54:07.806016,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806017,9999-12-31T00:00:00
RC-034007,CU-020329,EQ-014930,BR-01029,2025-01-21,2025-01-24,3,135.68,407.04,1221.12,407.04,COMPLETED,3498 Deborah Circles,Cincinnati,OH,39.202742,-84.570792,PO-234239,Michelle Cox,UR_RENTAL_CONTRACTS,842dcabca7872dcfe6de02d96e99410ebd69985828ff93f4760850b45371a252,2026-03-20T07:54:07.806102,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806103,9999-12-31T00:00:00
RC-034008,CU-020131,EQ-014930,BR-01029,2024-05-30,2024-06-04,5,135.68,407.04,1221.12,678.4,COMPLETED,44136 Robert Dam,Chicago,IL,41.964532,-87.636583,PO-851707,Kelly Hendricks,UR_RENTAL_CONTRACTS,af211e46948108bb605b1fbc602f702087dfadca2367a36efc06ea42f5ffaff0,2026-03-20T07:54:07.806189,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806189,9999-12-31T00:00:00
RC-034009,CU-020219,EQ-013755,BR-01071,2025-02-25,2025-03-17,20,307.62,922.86,2768.58,1845.72,COMPLETED,78324 Michael Valleys,Cincinnati,OH,39.02775,-84.487944,PO-116151,Tony Ramsey,UR_RENTAL_CONTRACTS,29fadf4c05ad12f5fc60f362cc90d602b2212aa441d9df9abe0e4586d0ff5f8f,2026-03-20T07:54:07.806278,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806279,9999-12-31T00:00:00
RC-034010,CU-020931,EQ-013590,BR-01009,2025-06-20,2025-06-24,4,600.05,1800.15,5400.45,2400.2,COMPLETED,38719 Zachary Trafficway Apt. 878,Pittsburgh,PA,40.415603,-79.9889,PO-303126,Christopher Dixon,UR_RENTAL_CONTRACTS,3bb57cee727c9ee8888cc11327cdd757933a5e68b4ca3fd49f431a877db70bea,2026-03-20T07:54:07.806369,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806370,9999-12-31T00:00:00
RC-034011,CU-020080,EQ-011758,BR-01061,2025-08-27,2025-10-23,57,178.21,534.63,1603.89,1603.89,CANCELLED,77306 Jillian Locks Apt. 792,Baltimore,MD,39.244227,-76.630893,PO-480817,Alexa Oneal,UR_RENTAL_CONTRACTS,d7d9129595aa5de53857ba102936fa93b6b19320fd3d7641cdf792b7efc41f9a,2026-03-20T07:54:07.806458,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806458,9999-12-31T00:00:00
RC-034012,CU-020516,EQ-010864,BR-01049,2025-07-30,2025-08-02,3,441.56,1324.68,3974.04,1324.68,COMPLETED,7327 White Roads Apt. 095,Tulsa,OK,36.1374,-95.988366,PO-805042,Thomas Lynn,UR_RENTAL_CONTRACTS,a4561deb513123fe790719f150120e6b2a9c245749ebf8cbd6900d2e4219ab4a,2026-03-20T07:54:07.806553,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806554,9999-12-31T00:00:00
RC-034013,CU-020089,EQ-014852,BR-01043,2025-11-21,2025-11-28,7,242.9,728.7,2186.1,1700.3,COMPLETED,8098 Brown Mountain,Raleigh,NC,35.768226,-78.668496,PO-214397,Stephanie Sellers,UR_RENTAL_CONTRACTS,5d244713817b711350e254f4af4d12505491b979bf78230e007b544883dccd43,2026-03-20T07:54:07.806647,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806648,9999-12-31T00:00:00
RC-034014,CU-020219,EQ-010115,BR-01074,2025-12-23,2025-12-26,3,476.68,1430.04,4290.12,1430.04,COMPLETED,588 Mary Glens,Cincinnati,OH,39.02058,-84.473016,PO-593618,David Edwards,UR_RENTAL_CONTRACTS,6342183450511a9cd8a893bcb08acfcfa983317a82bd8f836e2acf9c922084fc,2026-03-20T07:54:07.806731,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806732,9999-12-31T00:00:00
RC-034015,CU-020576,EQ-014039,BR-01036,2025-01-10,2025-01-17,7,172.51,517.53,1552.59,1207.57,COMPLETED,2108 Laura Radial Apt. 438,Hartford,CT,41.851595,-72.738751,PO-997964,Casey Rubio,UR_RENTAL_CONTRACTS,cb6961bf8b6ae474e539b54f02dd4956bc930814a1e93a474cd182bfe4951f2c,2026-03-20T07:54:07.806818,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806819,9999-12-31T00:00:00
RC-034016,CU-020401,EQ-014218,BR-01083,2025-06-11,2025-06-14,3,434.16,1302.48,3907.44,1302.48,COMPLETED,1919 Rickey Ramp Apt. 268,Phoenix,AZ,33.465338,-111.999505,PO-146445,Rebecca Morgan,UR_RENTAL_CONTRACTS,4fbab234b0d33af9f13c55033ec49d44d620894c3351d47e4a20ef861881d7b7,2026-03-20T07:54:07.806905,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.806906,9999-12-31T00:00:00
RC-034017,CU-020991,EQ-014031,BR-01031,2025-05-18,2025-06-02,15,973.34,2920.02,8760.06,5840.04,COMPLETED,22708 Petersen Parkways Apt. 713,Tampa,FL,27.851577,-82.466418,PO-629580,Zoe Gutierrez,UR_RENTAL_CONTRACTS,3d271f138eeafefbb00312b1bde71677477acc5254584873c53174f4ce014721,2026-03-20T07:54:07.807001,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807002,9999-12-31T00:00:00
RC-034018,CU-020600,EQ-011612,BR-01083,2025-01-27,2025-02-01,5,156.96,470.88,1412.64,784.8,CANCELLED,94919 Benson Route Apt. 915,Tampa,FL,28.052377,-82.513508,PO-337278,Katherine Villegas,UR_RENTAL_CONTRACTS,6bd8c2d87d548fe8adc3c4ddbc48b2801bed5bed0e336eaa1277359aae110927,2026-03-20T07:54:07.807097,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807098,9999-12-31T00:00:00
RC-034019,CU-020277,EQ-013611,BR-01089,2024-05-17,2024-05-22,5,355.33,1065.99,3197.97,1776.65,COMPLETED,5897 Stanley Valleys Apt. 700,Hartford,CT,41.813221,-72.754349,PO-309036,Mr. Joseph Chapman,UR_RENTAL_CONTRACTS,30ac0a4bbb60ab571827f1af96a7e2d0009813cdded5c0bb48b82cc59ba59486,2026-03-20T07:54:07.807186,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807187,9999-12-31T00:00:00
RC-034020,CU-020590,EQ-011497,BR-01084,2025-03-17,2025-03-25,8,171.92,515.76,1547.28,515.76,COMPLETED,304 Cooper Summit,Las Vegas,NV,36.179881,-115.112637,PO-322238,Kathy Robinson,UR_RENTAL_CONTRACTS,7faea31f64280e9d684ebfb29a78b414c1389e4c189fddb9abe0641bea40308f,2026-03-20T07:54:07.807280,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807280,9999-12-31T00:00:00
RC-034021,CU-020366,EQ-010371,BR-01032,2024-09-15,2024-09-20,5,472.41,1417.23,4251.69,2362.05,COMPLETED,8709 Rojas Bypass,Tampa,FL,27.912227,-82.429024,PO-992412,Sandra Ferguson,UR_RENTAL_CONTRACTS,fbfadf40090aca1c858b65e317c51b9d3311e3096b56738a8728c55c5a086331,2026-03-20T07:54:07.807373,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807374,9999-12-31T00:00:00
RC-034022,CU-020623,EQ-012982,BR-01060,2026-01-25,2026-04-16,81,161.3,483.9,1451.7,2903.4,ACTIVE,9843 Desiree Tunnel Suite 473,Charlotte,NC,35.254884,-80.853691,PO-888136,Megan Potts,UR_RENTAL_CONTRACTS,870c9aa012b9774215768c182c909aab02fbc6979d9de3c8d97e7c1e41240c6a,2026-03-20T07:54:07.807462,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807463,9999-12-31T00:00:00
RC-034023,CU-020466,EQ-010161,BR-01071,2026-02-15,2026-03-17,30,889.42,2668.26,8004.78,10673.04,COMPLETED,126 April Skyway,Dallas,TX,32.804738,-96.847856,PO-179528,Karl Heath,UR_RENTAL_CONTRACTS,58d467a19dad8de8f5689c10c38d35acd67dc01f4171e859e25fe3f1e9399a2b,2026-03-20T07:54:07.807546,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807547,9999-12-31T00:00:00
RC-034024,CU-020129,EQ-012372,BR-01030,2025-02-04,2025-03-12,36,294.75,884.25,2652.75,2652.75,COMPLETED,510 Shawn Islands Apt. 676,Sacramento,CA,38.620364,-121.487403,PO-461179,Kimberly Carter,UR_RENTAL_CONTRACTS,95f93d367c8f53b1951ef2a962ead1a0d09d707898b6ca682a1dc289fa178a31,2026-03-20T07:54:07.807642,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807643,9999-12-31T00:00:00
RC-034025,CU-020787,EQ-013803,BR-01034,2024-06-21,2024-06-28,7,174.9,524.7,1574.1,1224.3,COMPLETED,035 Charles Course Suite 152,New York,NY,40.656136,-73.953516,PO-839905,Darrell Gordon,UR_RENTAL_CONTRACTS,b1dfdcdea60533b465ddff44ad0e5c14ba2f91648301d1d4734430c180c34e18,2026-03-20T07:54:07.807736,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807737,9999-12-31T00:00:00
RC-034026,CU-020970,EQ-013252,BR-01028,2025-05-09,2025-05-19,10,393.6,1180.8,3542.4,1180.8,COMPLETED,5716 Chris Branch,Sacramento,CA,38.615508,-121.383776,PO-824965,Paul Merritt,UR_RENTAL_CONTRACTS,48ccbdea8df806d46cdfa2c69bef5b0ba1c4a9bf3923f5492b72e5597a6ec48f,2026-03-20T07:54:07.807828,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807829,9999-12-31T00:00:00
RC-034027,CU-020741,EQ-014276,BR-01023,2024-10-12,2024-12-17,66,316.75,950.25,2850.75,5701.5,COMPLETED,6961 Debra Ramp Apt. 237,Richmond,VA,37.590524,-77.379722,PO-464022,John Jimenez,UR_RENTAL_CONTRACTS,58a9e4a7d00cb27455dbe0c262f50e8e3db7541cda9df26db28f7d6114bc3ad0,2026-03-20T07:54:07.807924,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.807925,9999-12-31T00:00:00
RC-034028,CU-020622,EQ-010659,BR-01063,2024-04-11,2024-04-20,9,229.98,689.94,2069.82,689.94,COMPLETED,655 Adam Grove Apt. 746,Atlanta,GA,33.656691,-84.467674,PO-675017,Michelle Williams,UR_RENTAL_CONTRACTS,ecb135b21f21d5b52547c627b34c8ef1d10847f839019a46d42f9ab8a416731f,2026-03-20T07:54:07.808016,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808016,9999-12-31T00:00:00
RC-034029,CU-020754,EQ-011276,BR-01055,2025-09-22,2025-10-21,29,319.99,959.97,2879.91,3839.88,COMPLETED,4059 Kimberly Spurs Suite 408,Houston,TX,29.812857,-95.426923,PO-428545,Chelsea Fitzgerald,UR_RENTAL_CONTRACTS,a69215161b820f757678af5b902f953b93cf6001bd84fb742dd1b29d7648a26e,2026-03-20T07:54:07.808103,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808104,9999-12-31T00:00:00
RC-034030,CU-020801,EQ-012796,BR-01096,2025-05-20,2025-07-16,57,195.58,586.74,1760.22,1760.22,COMPLETED,52606 Parker Courts,Austin,TX,30.211895,-97.806264,PO-616081,Cody Lee,UR_RENTAL_CONTRACTS,a6addab5db0712656ce64612a8b955b46d2a038f8be06dd0e545d1450b045b7a,2026-03-20T07:54:07.808196,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808197,9999-12-31T00:00:00
RC-034031,CU-020334,EQ-010828,BR-01050,2024-12-18,2024-12-25,7,150.63,451.89,1355.67,1054.41,COMPLETED,89547 Bowen Rue Suite 048,Raleigh,NC,35.740927,-78.667424,PO-246565,John Mccullough,UR_RENTAL_CONTRACTS,ecff3c5ecfd7d7e39a75e57f1fe06d4c0716df341a7b9723f4aa079703d6d17f,2026-03-20T07:54:07.808292,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808293,9999-12-31T00:00:00
RC-034032,CU-020429,EQ-012060,BR-01050,2026-02-14,2026-02-19,5,172.12,516.36,1549.08,860.6,COMPLETED,844 Baker Crossing Apt. 461,Boston,MA,42.437606,-71.089102,PO-871603,Rachael Stevens,UR_RENTAL_CONTRACTS,18d2f7b2abe929a5791d6e2599cabeba094146e940876e65c5d60b1fb01d9501,2026-03-20T07:54:07.808387,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808387,9999-12-31T00:00:00
RC-034033,CU-020271,EQ-014033,BR-01010,2025-05-20,2025-05-23,3,158.17,474.51,1423.53,474.51,COMPLETED,2908 Brianna Forest,Portland,OR,45.486513,-122.581811,PO-236698,Joshua Rodriguez,UR_RENTAL_CONTRACTS,72af80c9b55984ba29f7820e5e164b0aa51180a786fb548975c6c2ed662a07fd,2026-03-20T07:54:07.808470,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808471,9999-12-31T00:00:00
RC-034034,CU-020039,EQ-011032,BR-01037,2024-12-07,2024-12-21,14,237.15,711.45,2134.35,1422.9,COMPLETED,39098 Jennifer Extension,Pittsburgh,PA,40.362414,-80.044056,PO-569894,Heather Phillips,UR_RENTAL_CONTRACTS,3f6ed788a5b1b9a6dc2ba90f90b9a28da3570c31bbc91859bc38c338ca2c9298,2026-03-20T07:54:07.808565,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808566,9999-12-31T00:00:00
RC-034035,CU-020403,EQ-011321,BR-01071,2024-07-17,2024-08-14,28,234.98,704.94,2114.82,2819.76,COMPLETED,444 Ibarra Tunnel Suite 614,Austin,TX,30.318787,-97.774729,PO-660629,Joseph Washington,UR_RENTAL_CONTRACTS,91aff6c50b861c5bf8319df9990cd53631abcb685f679a914d905b864f5076cc,2026-03-20T07:54:07.808669,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808670,9999-12-31T00:00:00
RC-034036,CU-020261,EQ-010493,BR-01095,2025-12-28,2026-02-23,57,425.76,1277.28,3831.84,3831.84,COMPLETED,7097 Davis Divide,Sacramento,CA,38.520259,-121.466787,PO-580759,Matthew Alexander,UR_RENTAL_CONTRACTS,4f375ae27ad747eaa74e378fc2c8456d2a15c1c165f9a5de79b4d228c27bb0b0,2026-03-20T07:54:07.808770,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808771,9999-12-31T00:00:00
RC-034037,CU-020909,EQ-012660,BR-01053,2025-09-22,2025-10-07,15,248.73,746.19,2238.57,1492.38,COMPLETED,45092 John Corners Suite 228,Denver,CO,39.765677,-104.959769,PO-295653,Zoe Simon,UR_RENTAL_CONTRACTS,83ff27a3fb67d507bed0e15f1c518c4969721e028948c07f867121f8f4123cc3,2026-03-20T07:54:07.808870,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808870,9999-12-31T00:00:00
RC-034038,CU-020783,EQ-013585,BR-01023,2024-07-04,2024-07-08,4,149.39,448.17,1344.51,597.56,COMPLETED,1527 Sanchez Lights Suite 870,San Francisco,CA,37.71797,-122.470187,PO-563007,Lauren Mitchell,UR_RENTAL_CONTRACTS,20ebd623295b320dba41073e20d5dc97157a7a33fc416098b91885b4840e69b2,2026-03-20T07:54:07.808976,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.808977,9999-12-31T00:00:00
RC-034039,CU-020439,EQ-011291,BR-01032,2024-04-18,2024-04-19,1,160.17,480.51,1441.53,160.17,COMPLETED,472 Steven Ports,Austin,TX,30.328789,-97.777731,PO-475582,Ryan Gonzalez,UR_RENTAL_CONTRACTS,56eac60cd8e60f8bf7c25af505f013516ce9966c711615fee36dde4e68ff4522,2026-03-20T07:54:07.809060,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809061,9999-12-31T00:00:00
RC-034040,CU-020963,EQ-013371,BR-01013,2025-12-11,2025-12-18,7,255.04,765.12,2295.36,1785.28,COMPLETED,28987 Kristen Ville,Las Vegas,NV,36.108038,-115.192985,PO-574961,Kent Williams,UR_RENTAL_CONTRACTS,98fa8262b735902ad084fb850d6427547a5d78de3e0ec2682a9615ce34dc5fe5,2026-03-20T07:54:07.809148,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809149,9999-12-31T00:00:00
RC-034041,CU-020754,EQ-012115,BR-01031,2025-10-13,2025-10-18,5,546.14,1638.42,4915.26,2730.7,COMPLETED,8813 Thompson Plaza Suite 907,Houston,TX,29.843165,-95.429879,PO-688371,Kyle Arias,UR_RENTAL_CONTRACTS,88198e1715d239f7e7e021ef65354a9258b5e58dee2d69b013e821fe3683c71f,2026-03-20T07:54:07.809253,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809253,9999-12-31T00:00:00
RC-034042,CU-020321,EQ-010253,BR-01090,2024-12-04,2024-12-11,7,356.99,1070.97,3212.91,2498.93,CANCELLED,95398 Day Unions,Los Angeles,CA,34.088004,-118.191294,PO-604231,Mr. Tyler Hull,UR_RENTAL_CONTRACTS,ca9f0ba303f3ba01700ea675f1922e9a41167df23af1ad51caa38311fdc12072,2026-03-20T07:54:07.809358,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809358,9999-12-31T00:00:00
RC-034043,CU-020497,EQ-011874,BR-01020,2025-08-23,2025-09-04,12,140.21,420.63,1261.89,420.63,CANCELLED,52941 Linda Haven Suite 892,Sacramento,CA,38.581835,-121.479302,PO-502819,Amanda Ryan,UR_RENTAL_CONTRACTS,9a44742390b772b14062fe078fc36463c1f1635cfad812bdd2df6db2054a9647,2026-03-20T07:54:07.809457,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809457,9999-12-31T00:00:00
RC-034044,CU-020144,EQ-013661,BR-01098,2025-10-12,2025-10-15,3,226.62,679.86,2039.58,679.86,COMPLETED,8086 Peter Meadow,Dallas,TX,32.877191,-96.73306,PO-445768,Matthew Hall,UR_RENTAL_CONTRACTS,021940808991c77866c326d46c8d1570d65a6067ee8149c5b3ad2ff046067f48,2026-03-20T07:54:07.809543,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809544,9999-12-31T00:00:00
RC-034045,CU-020508,EQ-013925,BR-01097,2026-02-15,2026-06-05,110,504.19,1512.57,4537.71,13613.13,ACTIVE,71695 Chad Locks,Philadelphia,PA,40.003666,-75.22267,PO-681635,Stephanie Bell,UR_RENTAL_CONTRACTS,db9f7bb7468ca8040e309fdf5f790191d2702eafe1e8b2148f82c7ba9da4c6e8,2026-03-20T07:54:07.809630,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809631,9999-12-31T00:00:00
RC-034046,CU-020801,EQ-010578,BR-01028,2025-05-16,2025-06-01,16,171.52,514.56,1543.68,1029.12,COMPLETED,52690 Chad Parkways Suite 548,Austin,TX,30.199452,-97.785678,PO-777337,Brian Armstrong,UR_RENTAL_CONTRACTS,283ba0c569769d81428ec9fae2e79c15469957a27881293a8d3e1f387a79c750,2026-03-20T07:54:07.809727,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809728,9999-12-31T00:00:00
RC-034047,CU-020089,EQ-013920,BR-01052,2025-11-03,2026-01-13,71,257.7,773.1,2319.3,4638.6,COMPLETED,6338 Chapman View Apt. 235,Raleigh,NC,35.777902,-78.683245,PO-913644,Kevin Davis,UR_RENTAL_CONTRACTS,05f2c55d597510a1bd1201e0c9f179cd4dbfbadb9546b9c9e65640fd28467cd5,2026-03-20T07:54:07.809833,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809834,9999-12-31T00:00:00
RC-034048,CU-020362,EQ-012049,BR-01046,2025-09-22,2025-10-16,24,300.73,902.19,2706.57,2706.57,COMPLETED,07264 Gray Ferry Apt. 122,Tulsa,OK,36.221954,-95.996678,PO-495907,James Williamson,UR_RENTAL_CONTRACTS,f67eacb8f99c76f22c3ebbb09185c187c6966ec654f668f171f5166ff29f695e,2026-03-20T07:54:07.809939,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.809940,9999-12-31T00:00:00
RC-034049,CU-020288,EQ-014218,BR-01083,2024-08-16,2024-09-07,22,434.16,1302.48,3907.44,3907.44,COMPLETED,70464 Black Dam Suite 873,Denver,CO,39.819774,-105.006051,PO-226953,Robert Becker,UR_RENTAL_CONTRACTS,1cfe44f90d93cc1e5e79d07f44bba05f7a6832e8bd3b2e236e7901ee806c403e,2026-03-20T07:54:07.810038,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810039,9999-12-31T00:00:00
RC-034050,CU-020089,EQ-010464,BR-01008,2026-03-16,2026-04-11,26,413.24,1239.72,3719.16,3719.16,ACTIVE,823 Bentley Viaduct Apt. 627,Raleigh,NC,35.787587,-78.742566,PO-457703,Scott Copeland,UR_RENTAL_CONTRACTS,8f9fcea9156549475aca86754d56122a05a4528bf091dad7ea1981fd78f4b3e4,2026-03-20T07:54:07.810132,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810132,9999-12-31T00:00:00
RC-034051,CU-020535,EQ-010028,BR-01093,2025-05-31,2025-06-29,29,123.06,369.18,1107.54,1476.72,COMPLETED,812 Hughes Garden,Boston,MA,42.432898,-71.092705,PO-490359,Bradley Watson,UR_RENTAL_CONTRACTS,40b13552259883554c549553e7778b75e2cbc254ae6dc0c860d07fc5f6ad140b,2026-03-20T07:54:07.810234,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810235,9999-12-31T00:00:00
RC-034052,CU-020500,EQ-010633,BR-01049,2025-01-27,2025-02-24,28,108.3,324.9,974.7,1299.6,COMPLETED,22679 Moody Run Apt. 791,Indianapolis,IN,39.703881,-86.180029,PO-710815,Morgan Baker,UR_RENTAL_CONTRACTS,58defcae97341d53be4214318885961c81ce6af62690c7ede900935750e98164,2026-03-20T07:54:07.810343,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810344,9999-12-31T00:00:00
RC-034053,CU-020089,EQ-012317,BR-01023,2025-12-10,2025-12-14,4,160.29,480.87,1442.61,641.16,COMPLETED,711 Mario Unions Suite 386,Raleigh,NC,35.719764,-78.75556,PO-944888,John Lopez,UR_RENTAL_CONTRACTS,aeb029ecfb71d77743100c75794111010a6be57ddcba4d2bbcc3244f4ea31ec1,2026-03-20T07:54:07.810438,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810439,9999-12-31T00:00:00
RC-034054,CU-020880,EQ-012211,BR-01076,2025-11-25,2025-11-29,4,275.84,827.52,2482.56,1103.36,COMPLETED,9396 Christopher Passage Apt. 592,Philadelphia,PA,40.032528,-75.159259,PO-880969,Lauren James,UR_RENTAL_CONTRACTS,45d5a2469b26c0df9f13f717f567ecfd61779dcc16f1b2f0d7d671d1f06ce93c,2026-03-20T07:54:07.810543,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810544,9999-12-31T00:00:00
RC-034055,CU-020020,EQ-011223,BR-01021,2024-06-03,2024-06-17,14,300.86,902.58,2707.74,1805.16,COMPLETED,266 Zachary Fork,Sacramento,CA,38.550417,-121.535164,PO-125054,Susan Gomez,UR_RENTAL_CONTRACTS,ddc75b0b5e30c3e46ea61dbf09e7ed736aadbd724eae09f9d923cb10cab38083,2026-03-20T07:54:07.810645,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810646,9999-12-31T00:00:00
RC-034056,CU-020803,EQ-011106,BR-01003,2025-01-09,2025-01-20,11,317.66,952.98,2858.94,952.98,COMPLETED,292 Mindy Lights,Pittsburgh,PA,40.356002,-80.10205,PO-799876,Rodney Hartman,UR_RENTAL_CONTRACTS,67b2dc0e517a57ed7e8b30628de0f9b2f7037afd2ddd53695b15bebd2f325f8c,2026-03-20T07:54:07.810739,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810739,9999-12-31T00:00:00
RC-034057,CU-020052,EQ-010297,BR-01091,2025-12-08,2026-01-05,28,186.04,558.12,1674.36,2232.48,COMPLETED,3594 Louis Port Suite 555,Las Vegas,NV,36.235145,-115.204605,PO-781643,Adrian Long,UR_RENTAL_CONTRACTS,5131b7cdd330c1d8207f8da662664e8a30f6e061afd45b3e5bb67c99c4b0317a,2026-03-20T07:54:07.810834,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810835,9999-12-31T00:00:00
RC-034058,CU-020350,EQ-012987,BR-01043,2024-05-11,2024-05-13,2,219.06,657.18,1971.54,438.12,COMPLETED,944 Wilson Run,Charlotte,NC,35.250442,-80.882252,PO-501460,Christopher Allison,UR_RENTAL_CONTRACTS,52bfd920500119c1829f236f40d35488623d400980aefb3cbc77425a3b07e0da,2026-03-20T07:54:07.810937,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.810938,9999-12-31T00:00:00
RC-034059,CU-020579,EQ-012107,BR-01069,2026-01-15,2026-05-11,116,947.08,2841.24,8523.72,25571.16,ACTIVE,261 Dawn Stravenue Apt. 275,Nashville,TN,36.154858,-86.694505,PO-368290,Michael Dickerson,UR_RENTAL_CONTRACTS,f4b8cd708ce6ae9302374f310127c719c9fe6d50749352d6e1b12fdbc221dd92,2026-03-20T07:54:07.811027,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.811027,9999-12-31T00:00:00
